,category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
71,6141,Qualification,34.29,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 27, 'corrective_rank': 28, 'score': '25'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 42, 'corrective_rank': 42, 'score': '28'}]",11813,37,Cloe,COSCOY,,,USA,20,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
72,6141,Qualification,34.82,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 25, 'corrective_rank': 25, 'score': '33'}]",2141,38,Hsiu-ju,LIN,,,TPE,22,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
73,6141,Qualification,35.1,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 30, 'corrective_rank': 32, 'score': '23+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '28+'}]",12324,39,Martina,DEMMEL,,,GER,6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
74,6141,Qualification,35.1,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 30, 'corrective_rank': 32, 'score': '23+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '28+'}]",1259,39,Eva Maria,HAMMELMÜLLER,,,AUT,16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
75,6141,Qualification,37.74,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 37, 'score': '22+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '28+'}]",3424,41,Käthe,ATKINS,,,GER,6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
76,6141,Qualification,41.26,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 37, 'score': '22+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46, 'score': '25+'}]",4017,42,Ayala,KEREM,,,ISR,60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
77,6141,Qualification,42.9,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 40, 'corrective_rank': 40, 'score': '21+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46, 'score': '25+'}]",3986,43,Yael,TAUB,,,ISR,60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
78,6141,Qualification,43.21,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '28+'}]",1453,44,Marketa,JANOSOVA,,,CZE,17,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
79,6141,Qualification,43.21,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 36, 'corrective_rank': 38.5, 'score': '28+'}]",11784,44,Hana,KOIKE,,,JPN,25,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
80,6141,Qualification,43.75,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 56, 'corrective_rank': 58, 'score': '19'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 31, 'corrective_rank': 33, 'score': '29'}]",3979,46,Valeri,KREMER,,,ISR,60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
81,6141,Qualification,43.94,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 39, 'corrective_rank': 39, 'score': '22'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 49, 'corrective_rank': 49.5, 'score': '25'}]",4002,47,Noa,SHIRAN,,,ISR,60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
82,6141,Qualification,45.67,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 43, 'corrective_rank': 43, 'score': '27+'}]",3161,48,Valentina,AGUADO,,,ARG,41,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
83,6141,Qualification,47.23,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46, 'score': '25+'}]",1914,49,Quinn,MASON,,,USA,20,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
84,6141,Qualification,49.98,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 51, 'corrective_rank': 51.5, 'score': '22+'}]",3524,50,Mahya,DARABIAN,,,IRI,49,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
85,6141,Qualification,49.98,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 51, 'corrective_rank': 51.5, 'score': '22+'}]",11614,50,Bianca,MAGALHAES DE CASTRO ,,,BRA,40,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
86,6141,Qualification,51.18,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 54, 'corrective_rank': 54, 'score': '19+'}]",3086,52,Ingrid,KINDLIHAGEN,,,NOR,39,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
87,6141,Qualification,51.65,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 56, 'corrective_rank': 58, 'score': '19'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 44, 'corrective_rank': 46, 'score': '25+'}]",4018,53,Maya,DREAMER,,,ISR,60,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
88,6141,Qualification,52.02,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 41, 'corrective_rank': 41, 'score': '20'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 66, 'corrective_rank': 66, 'score': '11'}]",12397,54,Daria,MEZENTSEVA,,,CFR,101,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
89,6141,Qualification,52.58,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 57, 'corrective_rank': 57, 'score': '18'}]",3911,55,Alejandra,CONTRERAS,,,CHI,58,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
90,6141,Qualification,53.04,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 58, 'corrective_rank': 58, 'score': '17+'}]",3925,56,Puntarika,TUNYAVANICH,,,THA,59,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
91,6141,Qualification,53.58,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 56, 'corrective_rank': 58, 'score': '19'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 49, 'corrective_rank': 49.5, 'score': '25'}]",1488,57,Margaryta,ZAKHAROVA,,,UKR,18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
92,6141,Qualification,53.72,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 42, 'corrective_rank': 48.5, 'score': '19+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 59, 'corrective_rank': 59.5, 'score': '15+'}]",3374,58,Margarita,AGAMBAYEVA,,,KAZ,47,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
93,6141,Qualification,55.44,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 56, 'corrective_rank': 58, 'score': '19'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 53, 'corrective_rank': 53, 'score': '22'}]",2139,59,Hung Ying,LEE,,,TPE,22,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
94,6141,Qualification,58.19,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 61, 'corrective_rank': 61, 'score': '17+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 55, 'corrective_rank': 55.5, 'score': '18+'}]",3209,60,Andrea,ROJAS,,,ECU,44,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
95,6141,Qualification,58.66,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 62, 'corrective_rank': 62, 'score': '15'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 55, 'corrective_rank': 55.5, 'score': '18+'}]",3357,61,Tamara,ULZHABAYEVA,,,KAZ,47,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
96,6141,Qualification,58.75,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 56, 'corrective_rank': 58, 'score': '19'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 59, 'corrective_rank': 59.5, 'score': '15+'}]",3525,62,Rahil,RAMEZANI,,,IRI,49,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
97,6141,Qualification,63.5,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 64, 'corrective_rank': 64, 'score': '13'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 61, 'corrective_rank': 63, 'score': '11+'}]",3152,63,Patrícia,ANTUNES,,,BRA,40,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
98,6141,Qualification,64.48,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 66, 'corrective_rank': 66, 'score': '10+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 61, 'corrective_rank': 63, 'score': '11+'}]",1543,64,Yevheniia,CHERNIAVSKA,,,UKR,18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
99,6141,Qualification,64.97,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 67, 'corrective_rank': 67, 'score': '10'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 61, 'corrective_rank': 63, 'score': '11+'}]",4090,65,Gülay,BALIK,,,TUR,62,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
100,6141,Qualification,65.69,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 68, 'corrective_rank': 68.5, 'score': '6+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 61, 'corrective_rank': 63, 'score': '11+'}]",4087,66,Duru Güneş,YALCIN,,,TUR,62,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
101,6141,Qualification,66.41,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 63, 'corrective_rank': 63, 'score': '13+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': 70, 'score': ''}]",3912,67,Carmen,CONTRERAS,,,CHI,58,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
102,6141,Qualification,66.48,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': 65, 'corrective_rank': 65, 'score': '12'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': 68, 'corrective_rank': 68, 'score': '10'}]",3454,68,Maryia,VERNIKOUSKAYA,,,BLR,48,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
103,6141,Qualification,67.75,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 68, 'corrective_rank': 68.5, 'score': '6+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 67, 'corrective_rank': 67, 'score': '10+'}]",1517,69,Tetiana,KOLKOTINA,,,UKR,18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
104,6141,Qualification,69.5,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': True, 'rank': 70, 'corrective_rank': 70, 'score': '2+'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': True, 'rank': 69, 'corrective_rank': 69, 'score': '8+'}]",13105,70,Camila,FLORES,,,BRA,40,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
105,6141,Qualification,DNS,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}]",3060,,Tina Johnsen,HAFSAAS,,,NOR,39,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
106,6141,Qualification,DNS,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}]",2357,,Futaba,ITO,,,JPN,25,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
107,6141,Qualification,DNS,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}]",3139,,Thais Makino,SHIRAIWA,,,BRA,40,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
108,6141,Qualification,DNS,"[{'route_id': 1085, 'route_name': '1', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}, {'route_id': 1086, 'route_name': '2', 'top': False, 'plus': False, 'rank': None, 'corrective_rank': None, 'score': 'DNS'}]",3098,,Sunniva,ØVRE-EIDE,,,NOR,39,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,
109,7702,Qualification,1.73,"[{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 3, 'corrective_rank': 3, 'score': '44+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 1, 'corrective_rank': 1, 'score': '47+'}]",2380,1,Ai,MORI,,,JPN,25,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group B,
110,8323,Semi-final,52,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '52', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:56 +00:00', 'status': 'locked'}]",2380,1,Ai,MORI,,,JPN,25,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
111,8325,Final,TOP,"[{'route_id': 10728, 'route_name': '1', 'top': True, 'score': 'TOP', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:19 +00:00', 'status': 'locked'}]",2380,1,Ai,MORI,,,JPN,25,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
112,7702,Qualification,1,"[{'route_id': 10817, 'route_name': '1', 'top': True, 'plus': False, 'rank': 1, 'corrective_rank': 1, 'score': 'TOP'}, {'route_id': 10818, 'route_name': '2', 'top': True, 'plus': False, 'rank': 1, 'corrective_rank': 1, 'score': 'TOP'}]",1147,2,Janja,GARNBRET,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group A,
113,8323,Semi-final,47,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '47', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:57 +00:00', 'status': 'locked'}]",1147,2,Janja,GARNBRET,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
114,8325,Final,TOP,"[{'route_id': 10728, 'route_name': '1', 'top': True, 'score': 'TOP', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:18 +00:00', 'status': 'locked'}]",1147,2,Janja,GARNBRET,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
115,7702,Qualification,2.29,"[{'route_id': 10819, 'route_name': '1', 'top': True, 'plus': False, 'rank': 1, 'corrective_rank': 1.5, 'score': 'TOP'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 2, 'corrective_rank': 3.5, 'score': '44+'}]",2080,3,Chaehyun,SEO,,,KOR,21,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group B,
116,8323,Semi-final,37,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '37', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:55 +00:00', 'status': 'locked'}]",2080,3,Chaehyun,SEO,,,KOR,21,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
117,8325,Final,47+,"[{'route_id': 10728, 'route_name': '1', 'top': False, 'score': '47+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:13 +00:00', 'status': 'locked'}]",2080,3,Chaehyun,SEO,,,KOR,21,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
118,7702,Qualification,8.31,"[{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': False, 'rank': 6, 'corrective_rank': 6, 'score': '41'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': False, 'rank': 11, 'corrective_rank': 11.5, 'score': '28'}]",1161,4,Mia,KRAMPL,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group A,
119,8323,Semi-final,36+,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '36+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 09:17:19 +00:00', 'status': 'locked'}]",1161,4,Mia,KRAMPL,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
120,8325,Final,42,"[{'route_id': 10728, 'route_name': '1', 'top': False, 'score': '42', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:10 +00:00', 'status': 'locked'}]",1161,4,Mia,KRAMPL,,,SLO,15,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
121,7702,Qualification,2,"[{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 2, 'corrective_rank': 2, 'score': '52+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 2, 'corrective_rank': 2, 'score': '38+'}]",1811,5,Brooke,RABOUTOU,,,USA,20,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group A,
122,8323,Semi-final,44+,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '44+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:55 +00:00', 'status': 'locked'}]",1811,5,Brooke,RABOUTOU,,,USA,20,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
123,8325,Final,39+,"[{'route_id': 10728, 'route_name': '1', 'top': False, 'score': '39+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:17 +00:00', 'status': 'locked'}]",1811,5,Brooke,RABOUTOU,,,USA,20,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
124,7702,Qualification,4.77,"[{'route_id': 10819, 'route_name': '1', 'top': False, 'plus': True, 'rank': 6, 'corrective_rank': 6.5, 'score': '40+'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 2, 'corrective_rank': 3.5, 'score': '44+'}]",1226,6,Jessica,PILZ,,,AUT,16,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group B,
125,8323,Semi-final,37,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '37', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:50 +00:00', 'status': 'locked'}]",1226,6,Jessica,PILZ,,,AUT,16,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
126,8325,Final,39,"[{'route_id': 10728, 'route_name': '1', 'top': False, 'score': '39', 'plus': False, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:10:19 +00:00', 'status': 'locked'}]",1226,6,Jessica,PILZ,,,AUT,16,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
127,7702,Qualification,2.29,"[{'route_id': 10819, 'route_name': '1', 'top': True, 'plus': False, 'rank': 1, 'corrective_rank': 1.5, 'score': 'TOP'}, {'route_id': 10820, 'route_name': '2', 'top': False, 'plus': True, 'rank': 2, 'corrective_rank': 3.5, 'score': '44+'}]",928,7,Laura,ROGORA,,,ITA,13,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group B,
128,8323,Semi-final,37+,"[{'route_id': 10726, 'route_name': '1', 'top': False, 'score': '37+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 10:50:52 +00:00', 'status': 'locked'}]",928,7,Laura,ROGORA,,,ITA,13,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
129,8325,Final,36+,"[{'route_id': 10728, 'route_name': '1', 'top': False, 'score': '36+', 'plus': True, 'restarted': False, 'time_ms': 0, 'modified': '2023-08-06 17:38:14 +00:00', 'status': 'locked'}]",928,7,Laura,ROGORA,,,ITA,13,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",,
130,7702,Qualification,8.15,"[{'route_id': 10817, 'route_name': '1', 'top': False, 'plus': True, 'rank': 7, 'corrective_rank': 7, 'score': '40+'}, {'route_id': 10818, 'route_name': '2', 'top': False, 'plus': True, 'rank': 9, 'corrective_rank': 9.5, 'score': '28+'}]",2294,8,Miho,NONAKA,,,JPN,25,"IFSC - Climbing World Championships (B,L,S,B&L) - Bern (SUI) 2023",Group A,
