category_round_id,round_name,score,ascents,athlete_id,rank,firstname,lastname,paraclimbing_sport_class,sport_class_status,country,federation_id,comp_name,starting_group,speed_elimination_stages
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
2129,Qualification,6   30.  |  1+  31. [30.50],,6162,30.0,Aysel,SULTANOVA,,,AZE,75,IFSC World Championship Lead Group B - Paris 2012,,[]
